"FileName","PValue","MeanInconsistent","MeanConsistent","Condition"
"Study_liuEtAl2019_Epochs_400_control_LR_0.000675_HU_5.txt",0.00000332993341900138,798.728382,795.703934,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.001175_HU_5.txt",0.00000794560687349959,693.669016,687.234248,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.000675_HU_10.txt",0.0000279174076818086,833.037044,831.324292,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.001175_HU_20.txt",0.0000328588937823,370.953324,365.119814,"Control"
"Study_liuEtAl2019_Epochs_400_control_LR_0.001175_HU_5.txt",0.0000589041042703412,394.438422,388.224032,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.001175_HU_15.txt",0.0000701166552572802,458.91538,452.771918,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.001675_HU_5.txt",0.000562471150552393,341.290152,336.368726,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.000675_HU_5.txt",0.000713842372566467,843.045984,841.98258,"Control"
"Study_liuEtAl2019_Epochs_400_control_LR_0.001175_HU_10.txt",0.00233414997721433,269.947962,267.200094,"Control"
"Study_liuEtAl2019_Epochs_400_control_LR_0.000175_HU_10.txt",0.00878842812061086,899.795906,899.60223,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.000175_HU_15.txt",0.0227719902265839,907.21003,907.039388,"Control"
"Study_liuEtAl2019_Epochs_400_control_LR_0.000175_HU_5.txt",0.0404469337777353,900.786994,900.672598,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.000175_HU_20.txt",0.0483486777789132,906.426068,906.277424,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.000175_HU_5.txt",0.0488974567620227,907.385152,907.277242,"Control"
"Study_liuEtAl2019_Epochs_400_control_LR_0.000175_HU_20.txt",0.0981948938717243,899.15002,898.977616,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.000175_HU_10.txt",0.433082592768074,907.343478,907.293956,"Control"
"Study_liuEtAl2019_Epochs_400_control_LR_0.000175_HU_15.txt",0.548681039130302,899.657046,899.596412,"Control"
